TargetID,ProbeID,9993942002_A.AVG_Signal,9993942002_A.Detection Pval,9993942002_A.BEAD_STDERR,9993942002_A.Avg_NBEADS,9993942002_B.AVG_Signal,9993942002_B.Detection Pval,9993942002_B.BEAD_STDERR,9993942002_B.Avg_NBEADS,9993942002_C.AVG_Signal,9993942002_C.Detection Pval,9993942002_C.BEAD_STDERR,9993942002_C.Avg_NBEADS,9993942002_D.AVG_Signal,9993942002_D.Detection Pval,9993942002_D.BEAD_STDERR,9993942002_D.Avg_NBEADS,9993942002_E.AVG_Signal,9993942002_E.Detection Pval,9993942002_E.BEAD_STDERR,9993942002_E.Avg_NBEADS,9993942002_F.AVG_Signal,9993942002_F.Detection Pval,9993942002_F.BEAD_STDERR,9993942002_F.Avg_NBEADS,9993942002_G.AVG_Signal,9993942002_G.Detection Pval,9993942002_G.BEAD_STDERR,9993942002_G.Avg_NBEADS,9993942002_H.AVG_Signal,9993942002_H.Detection Pval,9993942002_H.BEAD_STDERR,9993942002_H.Avg_NBEADS
BIOTIN,2900458,55674.38,0,2197.404,33,54719.95,0,2287.244,29,56440.05,0,1837.173,23,54845.87,0,1572.766,37,52802.34,0,1731.474,42,56988.17,0,1407.519,44,52328.07,0,2234.222,30,53441.39,0,2770.604,25
BIOTIN,7200743,51711.22,0,1188.344,112,49297.38,0,1439.709,95,49218.34,0,1257.292,107,52526.59,0,1268.738,93,48325.04,0,1270.227,112,47068.64,0,1152.873,113,53079.07,0,1242.179,110,49587.53,0,1151.023,122
CY3_HYB,730475,1599.018,0,54.84089,110,1644.567,0,43.35109,133,1697.711,0,57.08868,110,1591.835,0,39.7206,116,1555.361,0,44.8758,113,1671.419,0,62.74292,96,1577.778,0,38.74938,121,1924.143,0,60.03403,108
CY3_HYB,1400044,23431.28,0,895.4808,72,23685.06,0,774.1428,77,22246.57,0,909.0846,71,23893.95,0,723.8525,83,22921.31,0,751.8403,83,22142.78,0,1017.084,58,23337.59,0,696.6257,84,24851.21,0,951.7336,65
CY3_HYB,2600040,15512.98,0,602.3146,67,14862.7,0,622.6201,67,14714.07,0,659.3812,64,14910.15,0,552.5098,69,13964.2,0,404.0592,67,12154.93,0,394.6093,60,15093.43,0,543.7607,60,16472.63,0,641.5479,66
CY3_HYB,5820544,1459.384,0,74.77442,44,1456.026,0,83.14406,34,1313.171,0,56.34758,34,1374.804,0,61.93396,30,1347.245,0,68.88667,46,1332.017,0,48.17559,37,1427.443,0,67.6228,34,1485.891,0,88.79778,37
CY3_HYB,6450180,50358.79,0,1331.972,112,54161.04,0,1252.15,107,55196.68,0,1080.197,107,53953.27,0,1226.266,103,52642.96,0,1459.876,95,52537.82,0,1209.133,101,52761.73,0,1161.901,115,54517.3,0,1205.937,109
HOUSEKEEPING,10220,211.4366,0.1378446,5.986383,94,223.407,0.07894737,6.969051,98,202.5022,0.2130326,6.720241,86,209.5591,0.141604,6.613028,83,216.6032,0.1140351,7.302366,111,210.9469,0.1378446,6.139977,91,217.8458,0.1390978,6.330019,94,245.5865,0.06265664,6.93527,83
HOUSEKEEPING,520379,48339.05,0,1121.087,115,63960.2,0,515.7247,85,36270.59,0,950.3862,111,43320.07,0,957.749,119,37084.17,0,897.1255,112,31115.71,0,771.8091,111,47258.44,0,1067.25,126,50766.65,0,1197.795,99
HOUSEKEEPING,1010296,3824.789,0,238.554,33,4718.772,0,154.3789,44,4587.256,0,135.9644,42,4919.555,0,183.9423,44,4870.178,0,240.2958,26,4818.019,0,205.4598,40,5529.762,0,232.3823,32,5327.856,0,193.5098,36
HOUSEKEEPING,1030133,2467.598,0,64.30884,105,2211.586,0,57.76619,93,2744.382,0,76.7026,89,2913.22,0,71.60139,102,3098.112,0,68.94669,116,3454.468,0,80.70065,126,4190.353,0,81.15179,125,3785.454,0,108.776,79
HOUSEKEEPING,1690689,68531.3,0,550.3937,106,69647.07,0,460.5116,98,69493.37,0,510.6394,96,68912.62,0,485.3981,102,69850.53,0,538.8108,123,68048.38,0,545.5939,124,69211.88,0,524.387,111,70027.96,0,442.9458,105
HOUSEKEEPING,2260521,28612.24,0,976.9437,75,31834.75,0,807.1356,61,40934.44,0,1103.583,82,30880.72,0,884.7242,67,36956.72,0,911.5482,62,31754.5,0,908.2401,63,32614.83,0,759.1217,79,32456.52,0,827.5914,61
HOUSEKEEPING,2470521,37486.29,0,1003.725,115,55939.31,0,930.83,84,26958.6,0,885.1254,87,31564.88,0,889.0571,108,29188.35,0,706.8384,108,24831.54,0,647.0089,111,37404.52,0,941.9198,85,39736.35,0,981.2682,108
HOUSEKEEPING,2680722,869.8161,0,31.6824,108,311.3546,0.005012531,10.39782,97,1198.48,0,36.85184,111,629.6282,0,19.32704,129,854.7883,0,28.8631,108,602.038,0,21.05447,117,420.2379,0,12.87312,121,432.5541,0,14.32128,98
HOUSEKEEPING,4640114,57342.99,0,961.0937,82,48595.75,0,1411.596,67,62356.44,0,1057.005,66,55815.81,0,963.0986,82,58994.69,0,1134.264,64,56614.55,0,875.2192,63,53682.58,0,1482.42,65,57864.66,0,1160.6,54
HOUSEKEEPING,4830750,292.3128,0.0112782,11.26075,85,305.5659,0.007518797,6.615821,116,274.6271,0.03132832,6.594995,122,270.9271,0.01253133,8.82664,93,257.8365,0.03383459,8.398941,88,265.252,0.02631579,6.706403,122,285.0673,0.01879699,7.484995,126,318.6342,0.007518797,8.172979,100
HOUSEKEEPING,5870154,38866.44,0,1121.089,109,37902.04,0,851.1848,102,33707.4,0,838.9952,99,36246.01,0,762.7031,108,32041.38,0,709.087,98,32873.77,0,649.2529,116,38460.67,0,744.0536,120,38756.59,0,889.8815,96
HOUSEKEEPING,5960379,56471.41,0,2690.525,25,60514.1,0,1485.341,22,63258.98,0,854.6664,20,60286.06,0,1086.848,32,61404.41,0,972.0482,26,59552.7,0,1201.625,41,61784.07,0,906.8051,30,63283.82,0,934.5046,17
HOUSEKEEPING,6280626,68020.05,0,664.5287,87,69263.8,0,508.9941,69,69744.19,0,486.5797,97,67685.95,0,627.5161,76,70301.27,0,587.1747,77,68816.04,0,755.7196,78,68682.25,0,596.1512,62,69822.36,0,610.6061,51
HOUSEKEEPING,6940475,61432.75,0,791.7347,104,61958.63,0,849.0508,93,62897.52,0,821.6585,82,60785.58,0,762.8546,85,56780.81,0,974.7134,114,56450.84,0,906.7675,106,63398.08,0,599.1207,113,64157.04,0,758.4881,99
LABELING,780743,178.8001,0.4072682,5.851354,81,179.2618,0.3897243,6.359222,84,181.2051,0.4235589,5.903019,96,182.1564,0.3834586,4.737267,111,173.0768,0.5050125,4.817826,100,176.5018,0.5300752,5.235144,99,187.7077,0.39599,5.575373,107,192.7454,0.4210526,5.883334,94
LABELING,940722,160.2697,0.7681704,9.423326,53,166.674,0.622807,7.607962,55,162.3768,0.7606516,6.709949,51,155.5719,0.8659148,4.888369,78,153.7177,0.8822055,5.724396,59,168.3655,0.6854637,5.906291,63,165.03,0.802005,5.498846,52,178.0612,0.6854637,8.852015,43
LABELING,1940497,163.34,0.7155389,6.892146,89,158.5957,0.7719298,5.456021,96,168.7322,0.641604,5.865774,82,171.7086,0.5538847,5.380719,92,162.0412,0.7393484,5.056847,106,179.2747,0.4711779,4.477252,103,183.2655,0.4448622,5.241494,109,192.7041,0.4210526,6.628519,102
LABELING,4250634,164.9846,0.6779448,5.230671,102,171.4397,0.5238096,6.149702,89,181.2531,0.4210526,5.812799,106,176.37,0.4786967,5.949557,95,167.0188,0.6340852,4.364619,89,171.9695,0.6165413,5.701025,92,175.2865,0.6127819,5.842783,93,176.3278,0.7067669,4.844779,66
LABELING,4670747,170.1084,0.5764411,5.080352,92,194.1835,0.2418546,5.980453,111,192.5869,0.283208,5.904022,106,178.5095,0.4486215,5.099681,101,172.7334,0.5125313,5.335543,106,182.0238,0.4210526,5.628492,105,196.422,0.3070175,7.0135,100,208.1709,0.235589,6.406018,72
LABELING,5340458,159.9219,0.7694235,4.810318,104,167.8447,0.5927318,5.384152,93,169.5789,0.6177945,4.7401,125,172.8974,0.5313283,6.159656,106,173.2169,0.5,6.014228,107,163.055,0.7844611,4.018178,116,172.0488,0.6716792,5.073112,114,176.7421,0.6992481,5.843476,91
LABELING,6180066,188.7958,0.2957394,6.82226,95,188.3955,0.2781955,7.233839,78,196.9701,0.2556391,7.465281,93,187.7168,0.3120301,6.711396,104,177.455,0.4348371,6.842663,81,191.3337,0.2932331,5.624272,102,192.0813,0.3408521,7.472669,100,194.6164,0.39599,6.365794,98
LABELING,7160747,166.4018,0.6553885,5.541904,92,166.6064,0.6253133,4.1236,109,164.6915,0.7155389,4.395209,92,179.7275,0.424812,6.246981,98,166.1087,0.6528822,4.349783,102,177.2607,0.5162907,5.438877,108,167.5431,0.7619048,4.276407,99,178.4776,0.6779448,5.490686,96
LOW_STRINGENCY_HYB,1400044,23431.28,0,895.4808,72,23685.06,0,774.1428,77,22246.57,0,909.0846,71,23893.95,0,723.8525,83,22921.31,0,751.8403,83,22142.78,0,1017.084,58,23337.59,0,696.6257,84,24851.21,0,951.7336,65
LOW_STRINGENCY_HYB,1980167,5024.377,0,178.1875,113,5296.491,0,230.2221,99,5311.311,0,219.6425,117,5186.513,0,188.4671,116,5167.575,0,178.3082,147,5072.499,0,185.0386,133,5181.405,0,190.4571,110,5848.992,0,211.4197,107
LOW_STRINGENCY_HYB,2600040,15512.98,0,602.3146,67,14862.7,0,622.6201,67,14714.07,0,659.3812,64,14910.15,0,552.5098,69,13964.2,0,404.0592,67,12154.93,0,394.6093,60,15093.43,0,543.7607,60,16472.63,0,641.5479,66
LOW_STRINGENCY_HYB,4900050,441.9243,0,18.69619,79,530.5292,0,27.30025,61,470.6181,0,23.91832,67,483.3781,0,27.02526,72,421.4007,0,18.33012,60,511.2696,0,25.99929,76,495.8716,0,30.34351,56,561.9534,0,31.09122,61
LOW_STRINGENCY_HYB,6450180,50358.79,0,1331.972,112,54161.04,0,1252.15,107,55196.68,0,1080.197,107,53953.27,0,1226.266,103,52642.96,0,1459.876,95,52537.82,0,1209.133,101,52761.73,0,1161.901,115,54517.3,0,1205.937,109
NEGATIVE,10343,168.311,0.6140351,14.63811,31,162.2292,0.7243108,9.293488,34,180.8996,0.4323308,8.267638,37,193.5919,0.2531328,15.70057,34,191.5639,0.2744361,12.05933,33,200.6275,0.2155388,11.46908,42,198.005,0.2907268,11.87344,31,242.0055,0.07017544,16.16927,31
NEGATIVE,10356,149.391,0.9097744,8.235848,30,149.3717,0.9235589,7.827024,26,167.6629,0.660401,9.979411,32,150.4793,0.9298246,7.091771,27,148.4794,0.9398496,7.583361,28,163.9173,0.7706767,7.244121,40,187.1152,0.406015,8.447063,31,180.3182,0.6478696,7.190432,28
NEGATIVE,10692,191.8867,0.2669173,7.72238,28,175.3386,0.462406,9.47526,27,163.2888,0.7468672,7.380772,34,192.1005,0.2669173,8.077159,48,188.7651,0.2957394,8.581297,25,192.6003,0.2706767,11.97476,37,196.5264,0.3057644,7.721227,27,202.7639,0.2894737,9.833109,38
NEGATIVE,10747,202.2921,0.1929825,12.34673,26,200.0613,0.1992481,13.30276,23,199.906,0.2318296,9.249969,28,216.2717,0.1140351,9.383289,31,182.8506,0.3696742,9.9073,29,188.7689,0.3308271,9.350742,29,219.9536,0.1215539,18.5236,18,209.2523,0.2305764,13.82532,23
NEGATIVE,20022,187.4784,0.3032582,8.861935,23,169.3626,0.5614035,11.29181,35,184.9531,0.358396,9.442771,40,193.0341,0.2606516,10.93558,27,174.9183,0.4774436,10.83862,34,186.0142,0.3634085,8.670917,34,202.4902,0.2393484,9.786279,32,194.5011,0.3972431,13.25507,34
NEGATIVE,20091,163.6228,0.7067669,9.346473,32,177.8768,0.4160401,9.263121,36,197.0986,0.254386,9.852118,27,182.6818,0.3746867,11.77685,23,162.7158,0.7230576,8.580286,22,173.244,0.5877193,11.3287,29,197.9531,0.2919799,13.71828,27,196.3505,0.3734336,6.157342,32
NEGATIVE,20445,187.2383,0.3082707,11.10283,37,195.2582,0.235589,12.2311,33,179.5431,0.452381,10.12139,32,188.5368,0.3032582,10.71824,29,205.2408,0.1829574,10.80168,38,190.4146,0.3032582,10.9052,37,187.3203,0.4035088,9.112845,34,238.474,0.07769424,14.29477,28
NEGATIVE,50332,206.0569,0.1578947,10.93111,31,180.1836,0.3759398,17.46917,24,191.3557,0.2969925,8.603039,31,177.2756,0.4699248,9.835556,33,201.0287,0.2092732,10.65997,32,188.99,0.3270677,12.34405,36,206.635,0.2155388,14.12574,26,228.9832,0.1152882,12.13126,29
NEGATIVE,50475,216.4568,0.112782,14.92827,22,197.2179,0.2180451,13.72809,29,214.6483,0.1390978,15.79865,30,205.6366,0.1691729,12.66279,27,226.485,0.08646616,11.30119,41,193.894,0.2531328,6.614017,35,224.859,0.09774436,11.68009,39,253.1865,0.04511278,22.50338,29
NEGATIVE,50647,218.8516,0.1002506,16.88794,34,178.6541,0.3997494,12.46737,22,183.2957,0.3872181,9.424966,38,161.34,0.7694235,7.764568,29,176.3289,0.4498747,10.10118,34,172.2096,0.6127819,9.564751,27,175.2549,0.6152882,9.862042,22,170.1808,0.8057644,6.99966,20
NEGATIVE,60095,174.8072,0.4912281,9.591266,32,170.4514,0.537594,8.706514,29,176.9135,0.4962406,7.940482,38,184.9116,0.3320802,11.13521,26,163.4538,0.7055138,11.18646,27,189.5685,0.3132832,9.274514,28,184.918,0.4285714,10.07901,40,203.2651,0.2819549,12.41542,26
NEGATIVE,60241,156.4657,0.8370928,7.411719,40,164.1586,0.6817043,7.841445,31,204.6952,0.1992481,19.98685,28,167.8909,0.6328321,10.23588,39,147.6903,0.9473684,8.90893,38,180.3398,0.4536341,9.417377,32,177.4629,0.5689223,9.709692,34,162.9471,0.8997494,10.10478,25
NEGATIVE,60246,155.6116,0.8458647,8.106002,23,163.9326,0.6867168,6.485829,42,156.736,0.8571429,8.048613,34,167.393,0.6428571,8.726937,31,158.1541,0.8195488,6.504076,35,136.8391,0.9962406,8.654626,30,180.2159,0.5100251,7.86389,34,181.4623,0.6265664,12.36377,23
NEGATIVE,60554,185.4274,0.3245614,12.13121,33,163.3382,0.6967419,8.029143,23,168.5591,0.6466165,10.58942,22,176.1083,0.4874687,8.881155,31,188.1181,0.3045113,9.464375,26,190.9149,0.3007519,7.837821,34,168.663,0.7380952,7.574796,26,188.4669,0.4987469,9.58716,25
NEGATIVE,70484,189.2726,0.2894737,9.633172,38,188.3216,0.2807018,8.128993,37,184.3821,0.3646617,8.108905,34,209.8613,0.1403509,9.847344,44,209.4074,0.1641604,11.14968,40,199.7636,0.2192982,10.20941,37,201.6802,0.2481203,7.73804,45,209.4331,0.2293233,9.964664,26
NEGATIVE,70520,165.7543,0.6629072,9.036837,21,174.3033,0.4837093,9.489406,29,164.5767,0.7192982,7.323002,35,169.7099,0.5914787,9.816519,31,176.4097,0.4461153,9.299106,33,183.9106,0.3984962,13.49614,24,188.024,0.3922306,7.730361,18,176.3398,0.7067669,6.821637,19
NEGATIVE,70551,266.2374,0.02631579,16.04367,32,301.0237,0.01002506,13.46574,40,305.2586,0.0112782,12.98377,34,289.8909,0.01002506,23.34499,31,318.3893,0.003759399,21.60553,28,304.3241,0.007518797,22.05483,31,326.1041,0.005012531,17.48547,39,310.7995,0.01002506,21.10727,30
NEGATIVE,110246,180.6461,0.3847118,12.22831,30,198.1061,0.2105263,10.28494,33,188.5457,0.320802,8.731039,36,176.1541,0.4849624,8.552497,30,178.3489,0.4235589,8.021721,33,189.3203,0.320802,10.29688,30,184.7267,0.4298246,7.630868,33,181.4314,0.6278195,7.935026,33
NEGATIVE,110291,137.489,0.9924812,5.978144,37,147.2169,0.9411027,7.944957,32,147.1987,0.9573935,7.53615,34,159.218,0.8095238,9.926104,31,150.0521,0.9260651,7.932348,27,152.9726,0.9260651,7.646041,33,174.4799,0.6303258,11.63119,29,151.4354,0.9749373,5.745911,37
NEGATIVE,110307,178.7193,0.4110276,11.65396,38,156.9724,0.8032581,8.750326,38,178.2332,0.4799499,7.684587,33,148.1766,0.9586466,6.478534,32,179.7969,0.4047619,10.14063,30,179.5696,0.4661654,13.28531,28,206.8171,0.2105263,10.13247,37,176.6692,0.7017544,12.30863,18
NEGATIVE,110669,172.6122,0.5288221,9.075317,30,178.3418,0.4085213,7.415841,41,174.8057,0.5363408,13.39255,32,161.4384,0.7656642,7.473227,35,178.7488,0.4197995,9.775847,29,174.4545,0.5639098,8.436981,49,178.0675,0.5526316,10.40168,32,218.5188,0.1741855,17.36071,33
NEGATIVE,130113,171.6217,0.556391,9.852757,36,164.8933,0.660401,8.027982,35,177.0643,0.4899749,7.493672,38,169.7588,0.5902256,7.462707,41,160.5634,0.7756892,8.738597,33,142.4169,0.9824561,6.747587,36,208.5291,0.197995,12.60771,33,152.2042,0.9711779,6.893548,40
NEGATIVE,130678,177.5995,0.4348371,7.627819,27,185.9778,0.3107769,8.679842,46,168.4446,0.6478696,9.704883,40,179.9484,0.4172932,7.934774,41,161.6769,0.7506266,11.10498,32,216.7831,0.1190476,20.49991,27,187.334,0.4022556,11.57072,32,189.7854,0.4661654,4.399537,30
NEGATIVE,130685,170.0415,0.5789474,8.492962,31,200.1128,0.197995,10.06217,34,189.2427,0.3145363,12.14578,35,176.7106,0.4761905,13.08723,30,188.9611,0.2919799,10.34554,27,195.1442,0.2481203,13.02817,34,185.7561,0.4185464,10.95393,30,188.4878,0.4974937,8.096326,29
NEGATIVE,150202,160.5873,0.7619048,7.48082,29,156.4109,0.820802,8.942214,26,142.4693,0.981203,5.58267,38,157.5316,0.8320802,5.902173,40,159.555,0.79198,6.652929,39,145.5187,0.9686717,8.869831,23,157.3959,0.906015,7.08032,34,188.4569,0.5,8.82136,31
NEGATIVE,150440,202.2169,0.1942356,9.108563,29,183.0803,0.3345865,9.301169,38,207.0042,0.1867168,12.98036,24,215.3223,0.1190476,13.53172,29,175.2044,0.4699248,11.94208,30,206.4063,0.1704261,13.98663,37,220.1326,0.1165414,13.14625,34,214.9178,0.1942356,16.22536,23
NEGATIVE,150497,161.7889,0.7456141,7.656504,36,168.3083,0.5814536,7.804134,37,169.7761,0.6140351,8.563204,35,159.8525,0.7957394,8.160305,37,167.9338,0.6102757,8.044733,27,166.5443,0.7330827,6.568039,33,181.0749,0.4874687,7.169014,31,158.8224,0.9373434,8.244011,27
NEGATIVE,150747,145.871,0.9448621,5.98601,30,167.8668,0.5927318,8.860146,37,146.7915,0.9611529,6.643815,41,155.73,0.8621554,5.450176,34,155.0014,0.8659148,6.898273,40,150.2283,0.9473684,8.250349,34,160.8279,0.8609022,6.366831,29,162.224,0.9097744,5.316044,36
NEGATIVE,160181,173.8005,0.508772,7.831951,39,205.349,0.1578947,12.06186,44,166.7174,0.6754386,8.372049,42,166.58,0.6516291,7.158843,41,169.4537,0.575188,8.355719,41,178.422,0.4849624,7.039682,43,177.9965,0.5538847,6.971066,36,206.0845,0.254386,11.41773,44
NEGATIVE,160279,203.2156,0.1854637,9.517761,31,201.0182,0.1867168,12.345,27,184.7829,0.3596491,9.593805,38,197.472,0.2180451,10.40621,34,185.0009,0.3433584,9.456656,42,201.3688,0.2092732,10.44063,42,209.3264,0.1917293,9.982845,47,203.3728,0.2807018,12.52201,24
NEGATIVE,160358,169.6831,0.5877193,6.552233,42,154.8084,0.8533835,7.391351,37,182.2631,0.3972431,11.5573,37,172.804,0.5338346,8.331167,37,173.4069,0.4949875,7.021633,44,179.7504,0.4598998,9.670609,34,164.0806,0.8120301,8.996134,37,164.5684,0.8822055,7.254281,39
NEGATIVE,160754,162.8093,0.7230576,9.230927,38,160.3292,0.7518797,11.60413,26,165.3628,0.7067669,8.246935,32,176.2377,0.481203,8.645856,31,170.0893,0.5538847,7.225595,44,174.4283,0.5651629,7.231668,35,171.4588,0.679198,6.439473,44,181.8552,0.6177945,6.807888,46
NEGATIVE,240053,163.5636,0.70802,11.23037,23,177.7106,0.4197995,7.766526,47,173.7582,0.5501253,8.333575,38,172.0053,0.5526316,11.4088,29,162.4158,0.7305765,8.081671,40,155.3052,0.9047619,7.415928,36,189.1148,0.3822055,9.485403,37,185.1017,0.547619,8.636268,35
NEGATIVE,240347,173.5429,0.5125313,9.404748,35,178.44,0.4072682,6.368224,30,181.8074,0.406015,13.39435,33,172.4333,0.5438597,7.901906,40,182.1147,0.3796993,6.553609,30,191.0621,0.2994987,8.939058,41,191.1133,0.3621554,10.26496,36,212.1294,0.2117794,12.79968,28
NEGATIVE,240364,157.8454,0.8157895,7.792622,30,162.9779,0.70802,9.478499,35,186.4429,0.3446115,8.820897,38,164.2827,0.7105263,7.593455,39,165.5614,0.6654136,8.038296,42,181.8609,0.4273183,10.41832,36,180.6819,0.4974937,8.587955,43,192.0906,0.4310777,6.360561,35
NEGATIVE,240368,180.5785,0.3872181,8.384727,33,158.2036,0.7794486,8.195751,34,169.632,0.6165413,8.955036,33,155.0572,0.8734336,6.050478,31,176.8389,0.4398496,8.015519,30,167.8918,0.6929824,8.561535,38,178.8327,0.5338346,8.626921,33,174.7397,0.7293233,10.24633,21
NEGATIVE,270114,166.3674,0.6566416,8.786535,39,158.944,0.7706767,8.49535,41,179.0024,0.4586466,24.56719,17,179.5325,0.4310777,10.24843,39,175.3299,0.4661654,6.477025,34,167.8721,0.6942356,7.5765,37,179.8496,0.5162907,8.336857,44,183.0733,0.5889724,5.702721,39
NEGATIVE,270504,167.6036,0.6253133,10.24574,29,166.8341,0.6177945,10.39653,33,174.0715,0.5463659,8.896541,39,168.1832,0.6265664,8.369869,35,163.451,0.7067669,7.863405,30,166.9903,0.7180451,10.83095,33,167.6004,0.7606516,8.133965,37,154.393,0.9611529,5.467476,29
NEGATIVE,270672,266.3014,0.02380952,18.02353,27,213.0203,0.1253133,10.72462,26,241.8782,0.06641604,7.456054,45,253.0829,0.02882206,13.96925,40,270.4669,0.02255639,13.70358,36,278.0479,0.01503759,19.75117,26,267.6619,0.03132832,17.17035,29,247.1731,0.06140351,15.33775,23
NEGATIVE,290519,226.0597,0.08145364,12.22115,43,201.9666,0.1779449,9.989617,32,200.931,0.2255639,9.164969,27,204.4871,0.1741855,9.640492,32,215.3071,0.1177945,11.06303,28,232.1015,0.07894737,10.75762,36,230.7216,0.08145364,10.58,44,194.8104,0.3909774,10.74227,22
NEGATIVE,290593,176.5655,0.4598998,8.962425,34,165.8856,0.6403509,9.695521,34,194.9913,0.2669173,9.069824,39,196.3513,0.226817,9.887856,34,168.3982,0.5977443,8.032357,47,151.2289,0.9448621,6.305872,37,163.4157,0.8195488,5.598025,49,184.9256,0.5513784,7.765193,32
NEGATIVE,360500,266.2902,0.02506266,16.3663,25,277.406,0.01754386,12.90637,37,282.663,0.02506266,13.05115,45,247.4397,0.04135338,13.00084,42,241.5902,0.05012531,10.9856,37,265.8977,0.02631579,12.52497,32,297.2957,0.01253133,14.46513,50,326.7246,0.006265664,23.79065,26
NEGATIVE,360735,164.4634,0.6867168,7.258668,36,166.8495,0.6165413,7.762676,32,156.1472,0.8634085,8.008618,29,150.0161,0.9360902,6.734863,39,158.1274,0.820802,7.414698,40,162.6221,0.7907268,6.16055,47,172.5934,0.6591479,9.482696,29,170.9024,0.7907268,6.492931,36
NEGATIVE,380168,196.3404,0.2318296,10.62433,34,198.695,0.20802,9.477485,29,178.5867,0.4686717,12.10727,29,179.9322,0.4185464,8.53615,45,173.12,0.5025063,7.81527,41,186.278,0.3596491,10.80241,38,196.4332,0.3070175,7.540584,41,189.6109,0.4736842,10.53554,34
NEGATIVE,380239,171.0206,0.5651629,7.227524,35,177.2671,0.4273183,6.905467,37,180.9448,0.4310777,8.530402,38,185.3571,0.3258145,11.67402,33,170.6348,0.5488722,9.913912,32,207.2585,0.1641604,11.72024,28,179.6915,0.5200501,7.169226,44,187.0358,0.5225564,8.147699,35
NEGATIVE,380364,177.6408,0.4335839,9.446979,26,187.5353,0.2869674,10.19303,43,179.578,0.4498747,8.808054,39,197.5768,0.216792,10.79952,43,161.2711,0.7593985,6.51936,36,182.9872,0.4097744,7.059353,39,186.7703,0.4097744,7.198092,39,188.886,0.4924812,9.42833,30
NEGATIVE,380575,187.2566,0.3070175,10.9378,28,188.4715,0.2769423,9.58161,24,244.0656,0.06140351,16.35097,29,200.5628,0.1954887,11.12873,36,199.6465,0.2205514,10.29094,27,189.2611,0.3220551,10.31912,37,181.6796,0.4711779,9.877084,34,192.1296,0.4298246,7.860092,33
NEGATIVE,430112,173.0209,0.5213032,10.86564,37,168.3026,0.5827067,7.466678,31,172.3393,0.5726817,9.621975,35,157.1419,0.839599,6.77024,39,163.3078,0.7117795,9.295388,35,175.0777,0.556391,8.0377,35,179.9047,0.5137845,7.819581,21,185.9482,0.5401003,6.897643,34
NEGATIVE,430161,147.2268,0.9323308,5.483811,33,155.1627,0.8421053,7.781106,38,141.4385,0.9837093,4.957317,49,149.5814,0.9398496,5.82669,45,154.6963,0.8684211,6.807808,37,158.0532,0.8671679,6.557643,39,157.893,0.9022557,7.910873,34,167.1501,0.8546366,5.876589,31
NEGATIVE,430239,246.2769,0.04511278,17.24714,32,238.8096,0.05263158,13.31575,31,288.941,0.02005013,20.76579,34,204.5555,0.1729323,10.25041,31,223.8898,0.0914787,11.75073,33,248.2679,0.04135338,14.8532,39,219.9896,0.1203008,10.8555,39,229.0448,0.1140351,12.61182,33
NEGATIVE,450082,265.0111,0.02756892,16.20968,31,224.766,0.07518797,14.9348,34,166.6363,0.6779448,9.024786,19,203.6289,0.1804511,12.53799,38,218.6955,0.1052632,8.742246,30,218.5596,0.112782,12.1308,46,223.7491,0.1002506,14.81829,35,235.8335,0.09774436,15.39432,29
NEGATIVE,460066,144.9093,0.9561403,7.481359,25,155.294,0.8370928,9.689897,32,155.1465,0.8796992,6.950775,26,155.0405,0.8746867,8.553853,30,183.8544,0.3533835,14.12424,29,200.7571,0.2130326,10.13943,32,154.4934,0.9310777,8.054868,39,173.4287,0.7518797,6.12013,22
NEGATIVE,460082,211.8612,0.1340852,12.38452,44,213.5656,0.1190476,10.35388,24,260.0638,0.04135338,13.51808,36,217.5269,0.1077694,10.75778,24,273.5261,0.01754386,20.11093,31,235.4116,0.07142857,15.7731,34,275.9014,0.02756892,16.52559,46,236.9449,0.08897243,10.956,39
NEGATIVE,460129,141.2741,0.9837093,8.082404,28,134.687,0.9937344,6.362587,32,142.2615,0.9824561,6.990164,37,124.0237,1,6.050925,39,126.5528,1,6.677885,40,138.8474,0.9924812,6.170203,44,143.5278,0.9874687,6.932724,43,143.4306,0.9937344,6.709933,37
NEGATIVE,460164,171.6638,0.5551379,10.87792,26,156.568,0.8157895,5.532731,44,164.154,0.7293233,6.625883,41,169.5907,0.5927318,7.61231,40,176.5861,0.4423559,9.359578,30,166.3798,0.735589,7.755108,40,181.504,0.4736842,10.92347,34,182.6853,0.6002506,12.34241,29
NEGATIVE,460398,154.0173,0.8659148,6.517479,33,156.4099,0.8220552,7.185637,35,166.761,0.6741855,8.505431,32,173.909,0.5162907,9.70595,33,152.468,0.8972431,6.333514,30,158.7504,0.8521304,8.143616,31,175.8441,0.5964912,8.941356,31,145.9422,0.9887218,7.381329,28
NEGATIVE,460458,211.0441,0.1403509,10.71712,37,221.0269,0.0839599,14.42116,35,207.134,0.1854637,21.45734,28,209.0054,0.1478697,12.68723,22,203.7657,0.1917293,11.24457,34,216.4063,0.122807,12.28424,38,218.1155,0.1378446,12.36184,34,205.1263,0.264411,9.820164,24
NEGATIVE,460551,172.4347,0.5350877,10.48053,40,156.9518,0.8057644,8.585026,30,180.8767,0.4335839,9.027736,39,156.3696,0.8533835,9.400674,33,176.019,0.4586466,9.521168,30,174.8757,0.5614035,9.707888,30,164.8322,0.8057644,9.320326,30,174.7693,0.7280702,13.55033,26
