TargetID,ProbeID,9967500097_A.AVG_Signal,9967500097_A.Detection Pval,9967500097_A.BEAD_STDERR,9967500097_A.Avg_NBEADS,9967500097_B.AVG_Signal,9967500097_B.Detection Pval,9967500097_B.BEAD_STDERR,9967500097_B.Avg_NBEADS,9967500097_C.AVG_Signal,9967500097_C.Detection Pval,9967500097_C.BEAD_STDERR,9967500097_C.Avg_NBEADS,9967500097_D.AVG_Signal,9967500097_D.Detection Pval,9967500097_D.BEAD_STDERR,9967500097_D.Avg_NBEADS,9967500097_E.AVG_Signal,9967500097_E.Detection Pval,9967500097_E.BEAD_STDERR,9967500097_E.Avg_NBEADS,9967500097_F.AVG_Signal,9967500097_F.Detection Pval,9967500097_F.BEAD_STDERR,9967500097_F.Avg_NBEADS,9967500097_G.AVG_Signal,9967500097_G.Detection Pval,9967500097_G.BEAD_STDERR,9967500097_G.Avg_NBEADS,9967500097_H.AVG_Signal,9967500097_H.Detection Pval,9967500097_H.BEAD_STDERR,9967500097_H.Avg_NBEADS
NEGATIVE,1740390,76.36967,0.2017544,4.753407,36,92.24318,0.06140351,6.810061,24,109.7915,0.01879699,9.066309,33,108.2063,0.04135338,9.072189,30,85.5425,0.06265664,4.203563,26,112.6334,0.02380952,12.63018,25,97.04588,0.06140351,5.865981,28,104.0729,0.04636591,9.010837,28
NEGATIVE,1740646,54.49171,0.9135338,4.380886,31,66.21772,0.4736842,5.904929,37,65.03288,0.5200501,4.48235,46,59.3032,0.8734336,3.422314,28,68.51535,0.3508772,5.356835,26,82.91225,0.1817043,9.638883,23,71.31319,0.4260652,5.482763,33,63.35286,0.7769424,4.332457,39
NEGATIVE,1770068,53.36507,0.9411027,5.002192,27,59.15404,0.7756892,3.897354,35,54.65554,0.9298246,3.357003,36,75.59846,0.3333333,5.194676,43,53.64503,0.9398496,2.542845,30,76.4747,0.302005,7.550768,33,53.95541,0.9736842,2.321451,25,69.36922,0.5426065,6.306733,24
NEGATIVE,1770102,63.70144,0.5225564,5.511116,22,65.92339,0.4837093,4.176095,34,60.62941,0.7305765,4.725686,31,74.03123,0.377193,4.250343,32,80.76937,0.1102757,6.40522,42,70.88264,0.443609,5.527768,47,78.95749,0.2305764,5.372926,36,75.04108,0.3659148,7.41521,29
NEGATIVE,1770348,60.14242,0.6754386,4.44225,38,75.34475,0.2343358,6.660401,40,67.31213,0.4273183,5.800459,32,68.19577,0.5601504,6.015378,35,60.20699,0.7042606,4.706993,36,66.22267,0.6177945,4.160233,37,67.33535,0.5689223,4.562029,46,62.24246,0.8283208,2.93496,39
NEGATIVE,1780026,57.48545,0.802005,4.468572,43,63.74738,0.5827067,4.728861,47,60.62911,0.7318296,4.279436,37,67.02374,0.5977443,4.309759,37,63.50497,0.5526316,3.395977,38,62.3633,0.7769424,5.073244,33,57.52356,0.9160401,5.10831,30,68.77589,0.5639098,5.654196,30
NEGATIVE,1780201,51.75181,0.9736842,3.272434,38,61.39138,0.6817043,4.986001,37,62.90317,0.6077694,3.204273,49,55.79755,0.9448621,3.256198,35,74.97125,0.1892231,6.734869,47,55.42638,0.9561403,5.48221,24,80.95003,0.2005012,11.12339,28,54.62992,0.9849624,3.441041,34
NEGATIVE,1780463,61.61308,0.60401,4.492852,33,72.33524,0.2944862,6.120108,39,58.08849,0.820802,4.656039,26,70.77244,0.4611529,4.719629,29,64.85312,0.4949875,5.33916,35,65.37893,0.6441103,6.497503,37,63.3518,0.7180451,4.776542,33,65.86772,0.6741855,5.101254,25
NEGATIVE,1780653,67.37774,0.4010025,3.94234,39,64.88847,0.5250627,4.792253,33,66.92679,0.4461153,3.721329,45,63.22315,0.7368421,4.154095,37,80.6072,0.112782,7.500761,31,68.03393,0.5513784,5.338091,29,73.86009,0.3533835,4.722163,43,78.21371,0.2869674,4.105274,34
NEGATIVE,1820747,63.91674,0.518797,4.452507,36,76.3632,0.2155388,5.870637,35,70.40987,0.3258145,7.086977,35,67.78912,0.5764411,3.680704,37,87.81201,0.05263158,8.185627,41,64.01991,0.70802,3.920772,30,74.62035,0.3421053,4.932727,38,72.52933,0.4385965,6.386755,35
NEGATIVE,1850148,96.98774,0.04761905,11.10051,27,66.64923,0.4548872,5.305718,28,72.80022,0.264411,5.68221,44,66.75215,0.6065163,4.018289,31,67.96474,0.3696742,4.690932,39,70.46716,0.4586466,5.994931,43,65.7875,0.622807,4.522224,30,63.20013,0.7794486,4.545489,28
NEGATIVE,1850243,59.7515,0.6992481,3.774044,28,44.46516,1,3.543106,20,59.7412,0.7669173,3.808415,30,66.55653,0.6127819,6.271997,22,63.69093,0.5451128,4.407019,30,66.22169,0.6190476,3.764666,36,52.59764,0.991228,3.44459,33,68.03583,0.5914787,4.948909,33
NEGATIVE,1850673,59.02983,0.7368421,3.887361,34,64.58224,0.5438597,6.030664,36,61.84157,0.6666667,5.98904,30,58.0286,0.9072682,3.829314,27,58.78606,0.7894737,5.980374,26,56.00898,0.9411027,4.013473,31,66.70193,0.5902256,4.694495,41,65.87933,0.6729323,4.382809,32
NEGATIVE,1940286,78.49886,0.1704261,6.918516,33,75.37556,0.2330827,4.919544,40,67.04218,0.4398496,4.159127,29,82.03111,0.2092732,6.053641,38,73.82617,0.2105263,5.457989,32,75.36726,0.3345865,5.385761,33,88.14095,0.1152882,8.492617,35,68.99196,0.556391,5.281383,25
NEGATIVE,1940398,66.56704,0.4323308,5.485747,32,59.97246,0.7393484,5.981394,29,65.92655,0.4837093,4.552421,42,65.31592,0.6553885,4.286976,44,64.51746,0.5062656,4.044509,34,55.60129,0.952381,4.69476,25,60.54209,0.8258145,5.437449,34,70.11989,0.5112782,6.02885,33
NEGATIVE,1940450,61.34638,0.6203008,3.502134,45,62.98845,0.6190476,4.420973,36,60.4629,0.7380952,4.888523,32,68.39291,0.547619,5.34197,39,57.92202,0.8132832,4.092232,36,76.24589,0.3120301,8.207999,29,70.10507,0.4786967,4.772537,31,92.82005,0.1027569,13.79557,23
NEGATIVE,1940725,58.54838,0.7593985,4.607623,32,58.04196,0.820802,4.117077,32,59.53788,0.7744361,3.903667,25,58.29669,0.8997494,4.322906,33,66.88887,0.4072682,4.530411,32,60.6289,0.8270677,5.594722,28,57.21352,0.9298246,2.876936,28,66.14657,0.6616541,4.65247,27
NEGATIVE,1940735,59.96783,0.6892231,4.807905,29,58.16226,0.8182957,3.832251,30,67.03387,0.4411027,6.654337,32,69.76294,0.5037594,8.72906,22,70.79805,0.2819549,6.052883,30,64.24243,0.6954888,5.637723,32,75.77143,0.3082707,5.334057,34,64.35471,0.735589,6.163116,33
NEGATIVE,1980154,99.97334,0.04135338,6.600759,41,100.2709,0.03508772,6.077005,35,77.88238,0.1616541,4.814238,28,100.5434,0.07142857,6.77983,42,77.97935,0.141604,5.032019,29,92.63288,0.0952381,5.385871,48,74.5443,0.3446115,5.375618,24,94.66357,0.09273183,8.390765,33
NEGATIVE,1980228,65.96867,0.4511278,4.501709,31,73.33881,0.2719298,5.863592,30,57.38235,0.8383459,3.608613,26,59.65316,0.8634085,3.311914,43,56.42625,0.8696742,4.377974,30,65.21693,0.6478696,4.847759,36,66.96468,0.585213,4.158255,41,65.96625,0.6679198,3.973074,41
NEGATIVE,1980630,69.59926,0.3345865,6.854227,38,70.66118,0.339599,5.665828,46,67.46937,0.424812,5.302708,43,70.26694,0.4849624,4.160897,60,58.78442,0.7907268,3.281974,49,82.17381,0.1967418,8.858221,34,72.79173,0.3822055,6.593462,34,64.54839,0.7268171,4.276788,41
NEGATIVE,1980706,60.462,0.6553885,4.838902,35,70.77171,0.3333333,4.417601,32,73.89057,0.2393484,5.747458,43,72.6099,0.4047619,6.332676,44,59.95591,0.7155389,5.130351,36,82.36825,0.1954887,5.922649,38,72.36862,0.3972431,6.711952,25,86.30992,0.1641604,10.43908,20
NEGATIVE,1990358,82.1548,0.122807,9.779791,23,85.64925,0.1052632,8.168603,24,73.1695,0.2581454,5.70463,30,81.84593,0.2130326,10.00036,26,62.47451,0.60401,4.320321,27,99.46107,0.06390978,13.55648,24,74.73136,0.3408521,4.783308,38,66.90492,0.6365915,4.312725,23
NEGATIVE,1990433,78.65123,0.1679198,6.978854,34,74.76775,0.2443609,5.072105,48,65.18829,0.5112782,3.571777,43,64.94873,0.6729323,4.713618,26,76.52443,0.1679198,5.166662,42,64.04065,0.7055138,6.218651,24,87.46349,0.1253133,8.23308,29,69.98717,0.518797,4.180034,36
NEGATIVE,1990441,62.29651,0.5814536,4.255032,33,73.55129,0.2669173,5.569689,28,68.78933,0.3746867,4.606411,29,73.45453,0.3859649,3.963323,37,66.54823,0.4210526,3.711989,34,68.46201,0.5338346,4.930026,34,71.48883,0.4197995,5.014637,36,70.90007,0.4862155,5.622808,32
NEGATIVE,1990523,69.06081,0.3508772,4.392945,46,59.55866,0.7631579,3.629093,30,65.54925,0.4987469,4.47472,36,76.15684,0.3270677,5.079182,44,69.8233,0.3082707,5.095498,34,68.42281,0.5363408,5.477747,31,78.99534,0.226817,6.189924,37,95.83639,0.08646616,11.29489,26
NEGATIVE,2000255,77.35376,0.1892231,7.401606,23,70.40544,0.3471178,6.098377,26,77.31979,0.1704261,5.847913,25,69.49148,0.5162907,4.267516,33,73.05572,0.226817,6.137559,34,82.89824,0.1829574,7.247591,37,100.2941,0.04511278,9.550872,33,76.38282,0.3270677,6.201678,33
NEGATIVE,2000300,99.50286,0.04260652,4.642202,44,109.3498,0.02255639,8.803916,33,108.7243,0.02005013,7.63663,34,107.856,0.04385965,9.44052,31,88.96124,0.04511278,6.175995,38,93.26809,0.09273183,6.176468,24,85.62219,0.1403509,8.315084,25,93.70686,0.09649123,6.080945,34
NEGATIVE,2030243,61.85715,0.5977443,5.189226,39,61.06501,0.6942356,3.729455,35,57.41259,0.8358396,3.319272,39,67.01073,0.5989975,4.957633,39,62.6518,0.5902256,4.805774,37,55.12822,0.9598997,2.63937,27,61.48008,0.7894737,4.290545,34,57.77703,0.9486216,4.240542,30
NEGATIVE,2060468,52.08819,0.9674186,3.330135,27,70.32429,0.3483709,6.444422,34,69.74308,0.339599,6.136432,27,63.26083,0.7330827,4.364866,26,59.81137,0.7243108,4.161148,26,65.22841,0.6466165,5.727409,34,65.10242,0.6466165,5.847112,35,86.98659,0.1541353,12.67503,26
NEGATIVE,2070201,57.30496,0.8095238,4.452603,43,61.01906,0.6967419,5.055842,35,48.88639,0.9949875,2.979636,33,57.8633,0.9135338,4.404925,24,72.28512,0.2493734,5.691447,43,58.65319,0.8796992,4.696851,23,61.78285,0.7769424,3.769874,38,60.86476,0.8671679,5.393969,38
NEGATIVE,2070546,135.7356,0.002506266,12.00123,32,112.3101,0.01503759,7.694051,33,141.067,0.001253133,13.27272,32,120.8006,0.02130326,9.811059,30,94.92718,0.02380952,10.12975,30,104.7511,0.04511278,8.304996,27,115.913,0.01503759,11.20465,29,101.8214,0.05263158,7.098045,31
NEGATIVE,2070646,90.83881,0.0726817,6.168967,32,96.77963,0.04511278,6.3939,32,88.32844,0.0802005,6.412862,37,94.69071,0.0952381,9.13885,27,86.52831,0.06015038,8.301647,24,88.54221,0.1265664,6.300542,31,100.1897,0.04636591,6.794772,39,105.5504,0.04135338,7.06664,37
NEGATIVE,2100086,71.12276,0.302005,6.475699,24,73.54706,0.2681704,7.578669,26,59.62265,0.7706767,6.56388,23,66.58019,0.6115288,4.512783,30,54.74663,0.914787,4.983949,23,68.01464,0.5551379,6.822413,21,69.41734,0.4937343,6.38901,31,68.39484,0.5814536,6.264265,21
NEGATIVE,2100133,62.56052,0.5651629,4.038571,40,70.56327,0.3433584,6.162344,32,54.32919,0.9360902,3.293697,31,62.75241,0.7606516,5.437876,33,63.53752,0.5513784,3.991135,44,65.05743,0.6578947,4.880839,26,53.50241,0.981203,4.04351,30,67.92418,0.5964912,7.285275,28
NEGATIVE,2100184,52.27856,0.9636592,3.293021,38,69.052,0.377193,6.222161,28,64.8177,0.5288221,4.663258,44,55.23676,0.9498747,4.545629,39,56.71452,0.8596491,3.98686,34,67.01843,0.5977443,6.37871,23,60.18001,0.8370928,4.175184,27,75.85665,0.339599,7.338687,33
NEGATIVE,2100475,51.34282,0.9786968,3.945374,29,56.19021,0.8796992,3.293993,28,55.6453,0.9072682,3.477323,42,47.71013,0.9974937,2.882462,31,60.72818,0.679198,4.25642,44,53.31804,0.9749373,4.455104,32,61.38095,0.79198,3.835527,39,66.11815,0.6629072,6.132229,35
NEGATIVE,2100767,67.44636,0.3984962,4.711722,29,63.33532,0.5977443,4.038268,27,81.29439,0.1265664,6.434175,29,93.87857,0.1002506,8.286521,42,78.25545,0.1365915,8.967566,29,84.93135,0.1629073,6.157522,34,77.03365,0.2681704,3.96488,34,81.67691,0.2293233,7.497659,24
NEGATIVE,2120333,73.75574,0.2518797,9.982457,23,56.71383,0.8571429,4.24679,34,61.91826,0.6654136,5.404631,26,69.72079,0.5062656,6.174495,29,53.92205,0.9348371,3.827881,39,73.99997,0.3709273,8.15538,20,61.68283,0.783208,3.683449,27,70.17038,0.5062656,5.27792,37
NEGATIVE,2120358,79.45499,0.1566416,6.696829,41,76.64824,0.2055138,8.078606,22,74.6386,0.2192982,6.413223,32,83.94006,0.1716792,6.064695,42,67.06554,0.3997494,5.587596,39,72.82783,0.3984962,7.018548,26,71.89415,0.4122807,5.337428,30,75.68092,0.3458647,5.32887,25
NEGATIVE,2120608,67.1686,0.4110276,5.062291,37,59.22871,0.7744361,4.686756,35,58.29622,0.8157895,3.281923,35,56.10813,0.9423559,3.973765,36,60.2086,0.7030075,3.8154,38,57.76905,0.9085213,5.582269,29,76.4991,0.2819549,5.855093,40,58.71949,0.933584,5.401266,30
NEGATIVE,2120673,70.457,0.3157895,7.226963,27,60.0376,0.7343358,4.566244,40,65.30517,0.5075188,7.047531,30,68.76366,0.537594,3.875494,47,56.86636,0.8521304,3.727095,37,64.71036,0.6741855,6.127658,27,64.68098,0.6616541,4.666378,34,60.36994,0.8809524,4.232631,38
NEGATIVE,2140360,61.67838,0.6027569,4.379,27,69.76787,0.3596491,4.954083,22,76.50423,0.1879699,4.914529,41,78.47781,0.2769423,6.258004,35,80.38982,0.1140351,5.852184,31,87.03248,0.1403509,8.065005,35,93.30258,0.07393484,8.912459,32,77.85663,0.2957394,6.55057,34
NEGATIVE,2140424,74.98509,0.2205514,4.919274,36,63.28841,0.6015037,4.226933,46,70.35517,0.3283208,5.709538,41,71.87467,0.4310777,4.363744,42,69.80659,0.3107769,5.131067,34,89.94774,0.1115288,10.14598,26,83.69308,0.1616541,8.826207,28,84.08994,0.1879699,5.742486,44
NEGATIVE,2140601,69.78812,0.3283208,4.178467,43,56.51155,0.8659148,3.639343,32,68.59727,0.3784461,5.75128,30,56.53928,0.9348371,3.628203,35,64.27789,0.518797,3.882871,41,64.65937,0.6766917,4.429769,41,66.82068,0.5864662,5.713424,39,58.90713,0.9285714,4.730603,32
NEGATIVE,2140632,68.80875,0.3609022,5.529429,41,66.252,0.4711779,5.14553,32,68.34524,0.3859649,4.771367,37,68.37892,0.5513784,5.165108,35,63.34076,0.5639098,4.19513,41,60.82096,0.8195488,4.323844,27,75.21474,0.3233083,5.386572,35,73.71535,0.3984962,7.183179,27
NEGATIVE,2140685,62.45203,0.575188,5.885911,31,56.95118,0.8471178,4.294557,30,61.09534,0.7067669,5.412652,35,59.07068,0.8822055,4.207718,35,60.40504,0.6942356,5.342725,35,63.46873,0.7280702,5.724041,38,57.39595,0.9235589,3.934181,38,63.07903,0.7882205,4.188159,38
NEGATIVE,2190309,79.64169,0.1516291,5.647309,47,81.40836,0.1403509,5.355452,37,63.15367,0.5914787,3.490368,30,64.35269,0.6917293,4.763915,31,77.14915,0.1578947,5.781803,35,72.03323,0.414787,5.964981,27,73.84109,0.3546366,6.278517,29,76.84637,0.3182957,6.137547,30
NEGATIVE,2190463,59.79492,0.697995,3.997963,36,64.57561,0.5451128,4.422899,39,55.88015,0.8972431,4.093695,34,63.99288,0.7067669,5.077354,37,58.86562,0.7857143,3.310021,33,64.54772,0.6842105,5.061864,26,65.42413,0.6365915,4.255008,39,62.67045,0.8082707,4.078688,31
NEGATIVE,2190681,56.40243,0.8458647,3.962367,31,52.07828,0.9598997,4.023899,25,51.77232,0.9736842,3.164306,34,78.68234,0.2706767,8.531954,38,65.3549,0.4661654,4.790787,31,58.26516,0.8909774,4.334763,31,53.26259,0.9874687,2.601841,47,64.30288,0.7406015,4.488397,44
NEGATIVE,2230414,68.61374,0.3671679,5.954188,32,76.04501,0.2230576,5.792449,40,79.65823,0.1441103,6.946856,34,62.1573,0.7844611,5.85003,27,83.14361,0.0839599,8.941384,28,75.89804,0.3233083,6.322667,30,66.14546,0.6102757,4.897983,34,87.63355,0.141604,8.10603,25
NEGATIVE,2230673,66.31078,0.443609,4.298499,32,70.88259,0.3295739,6.045617,40,64.80335,0.5313283,4.491887,36,61.56514,0.802005,3.656716,38,72.66759,0.2343358,4.876913,42,83.31631,0.1741855,8.156653,39,79.14991,0.2243108,4.588886,26,91.27287,0.1077694,8.340959,31
NEGATIVE,2230754,59.63948,0.7105263,4.119468,41,56.81255,0.8521304,3.171257,29,62.14774,0.6516291,5.140652,40,57.98422,0.9085213,3.438847,44,60.37914,0.697995,4.162248,39,61.6461,0.7982456,3.951621,50,70.50185,0.462406,5.492368,38,61.37366,0.8508772,3.30288,51
NEGATIVE,2260128,62.18603,0.5877193,3.627666,39,61.75489,0.6679198,4.558627,30,60.67742,0.7293233,4.936779,32,81.0053,0.2318296,9.096172,28,61.65929,0.6428571,4.513888,29,57.88867,0.9022557,3.534877,32,74.18734,0.3483709,7.428749,33,75.02287,0.368421,5.690437,32
NEGATIVE,2260154,84.88231,0.0989975,6.426471,37,97.17844,0.04385965,6.183348,24,94.3941,0.04761905,7.631722,29,121.7382,0.02005013,10.59135,27,90.1588,0.04260652,6.652208,34,101.0386,0.05889724,7.946068,38,85.33953,0.1441103,5.874643,33,83.8293,0.1929825,6.896636,30
NEGATIVE,2260220,50.70763,0.9874687,3.20444,37,48.15925,0.9949875,4.204257,29,56.66201,0.8734336,3.736618,31,74.12933,0.3734336,7.480632,26,47.27059,0.9962406,4.092563,27,58.68674,0.8784461,5.729087,27,58.80183,0.8822055,5.353956,30,90.30219,0.1165414,12.6931,31
NEGATIVE,2260470,78.60031,0.1691729,4.943113,41,74.18901,0.2556391,5.323377,31,72.53624,0.2719298,4.765131,33,84.95261,0.1616541,5.038242,35,72.48708,0.2418546,4.563,30,97.36382,0.06766918,8.093526,40,65.4094,0.6390978,3.324037,25,84.12016,0.1854637,4.481868,42
NEGATIVE,2320097,53.76818,0.9273183,3.76967,34,52.57357,0.952381,3.63998,29,79.19498,0.1491228,6.330787,42,61.10711,0.8145363,4.365863,42,58.85723,0.7869674,3.241721,38,60.11441,0.8408521,5.422104,40,59.45982,0.858396,3.488893,31,54.68709,0.9837093,2.879144,36
NEGATIVE,2340064,60.8964,0.6453634,3.467549,41,66.06738,0.4774436,4.012573,40,61.68519,0.6779448,3.074908,35,76.04155,0.3283208,5.709855,27,68.69894,0.3446115,5.169171,37,68.15022,0.5463659,4.935376,29,68.8893,0.5150376,4.113667,38,61.16514,0.8571429,4.792283,26
NEGATIVE,2340129,80.55561,0.1378446,5.263799,38,99.6414,0.03759398,8.596066,38,76.28043,0.1904762,5.013726,37,105.1856,0.05137845,9.222219,32,81.20205,0.1052632,6.361891,36,91.3321,0.1027569,10.25829,31,94.65717,0.0651629,7.945151,42,81.20695,0.2343358,4.999419,34
NEGATIVE,2340563,82.54814,0.1215539,4.906532,30,71.66345,0.3132832,5.80005,26,67.02354,0.4423559,3.616518,27,89.06104,0.1303258,7.279227,34,75.36929,0.1854637,5.66806,31,77.54785,0.2769423,8.221282,34,77.45171,0.2568922,5.542437,33,76.37404,0.3283208,4.896882,29
NEGATIVE,2350026,58.59978,0.7568922,4.337364,33,56.05344,0.8834587,4.437462,34,55.79551,0.9010025,3.238494,30,57.82857,0.9160401,4.569775,30,52.75523,0.9511278,3.581883,36,69.39201,0.4949875,5.35346,41,70.9677,0.4385965,5.758857,34,77.41641,0.3032582,8.906831,36
NEGATIVE,2350400,77.95939,0.1766917,4.23753,43,81.84265,0.1340852,4.469483,49,74.82647,0.2155388,5.466363,37,87.6421,0.1428571,7.397877,38,83.87884,0.0726817,7.850835,31,82.41901,0.1942356,5.852955,43,77.29977,0.2606516,4.706456,41,90.55302,0.112782,5.705013,47
NEGATIVE,2350477,66.37221,0.4411027,6.381097,36,61.05082,0.6954888,3.95551,37,57.21958,0.8446115,3.282928,28,66.8213,0.6015037,5.746296,38,77.39864,0.1478697,6.708255,30,77.75042,0.2756892,8.700568,35,80.33437,0.2092732,8.941174,31,62.43254,0.8182957,3.349831,47
NEGATIVE,2360048,81.5606,0.1278196,5.055504,42,90.69266,0.06766918,6.890518,38,85.03786,0.0952381,6.403557,35,112.6477,0.03383459,9.182435,24,79.10137,0.1278196,4.837031,46,85.74023,0.1553885,7.848325,33,86.39802,0.1328321,5.594807,45,100.8274,0.05764411,8.393662,36
NEGATIVE,2360367,61.05995,0.6390978,3.92806,31,70.62775,0.3421053,5.783258,30,63.89196,0.5588973,3.303878,42,81.92208,0.2105263,6.04672,55,70.82635,0.2781955,4.574399,42,80.22797,0.2280702,7.269104,28,80.94892,0.2017544,6.672085,42,75.92323,0.3370927,5.762626,36
NEGATIVE,2360386,73.5775,0.2568922,6.59743,25,90.62134,0.07017544,11.51401,21,92.60198,0.05263158,8.053356,32,82.11093,0.2067669,7.012644,27,72.03609,0.254386,5.291196,29,78.27589,0.264411,6.045178,31,114.7407,0.01879699,10.25203,44,68.2763,0.5864662,4.939723,26
NEGATIVE,2360608,73.22485,0.2619048,5.085161,27,59.51027,0.7656642,4.872893,34,67.23795,0.4310777,4.622329,30,65.59229,0.6441103,4.823001,33,60.66158,0.6829574,3.847548,38,74.77121,0.3496241,7.207224,36,67.20402,0.575188,5.971853,35,55.70956,0.9786968,3.017078,22
NEGATIVE,2360750,71.41154,0.2969925,4.898645,30,57.7531,0.8245614,3.06026,30,70.11594,0.3320802,6.288489,41,68.22443,0.556391,4.624617,35,58.7618,0.79198,3.652249,29,76.34853,0.3082707,6.855276,22,64.5,0.6716792,5.232795,30,79.85999,0.2581454,6.801781,30
NEGATIVE,2370139,64.95453,0.481203,3.725507,43,71.95759,0.3070175,4.839441,38,69.078,0.3596491,4.485394,37,76.97714,0.3057644,5.732549,32,68.45375,0.3521303,7.015225,32,94.38512,0.0839599,8.431638,37,62.79589,0.7443609,3.021428,34,64.32839,0.7393484,4.852666,32
NEGATIVE,2370333,79.83083,0.1466165,5.576015,36,72.8547,0.2807018,6.633889,35,74.51653,0.226817,5.952372,34,102.0313,0.06641604,7.560623,41,78.04913,0.1403509,5.48677,40,91.72827,0.1015038,8.125263,34,93.11944,0.0764411,6.532552,45,67.85982,0.5989975,5.2368,26
NEGATIVE,2370441,63.62399,0.5275689,4.221811,42,58.0763,0.8195488,3.524556,38,62.51328,0.6265664,4.357975,52,69.11472,0.5263158,4.680141,37,71.75632,0.2593985,5.993645,28,64.09937,0.7030075,4.448812,34,64.43678,0.6741855,4.265478,35,72.65884,0.4335839,4.985847,38
NEGATIVE,2370468,61.26401,0.6278195,3.821468,35,61.31994,0.6892231,2.966337,50,61.54436,0.6892231,4.595285,44,64.98696,0.6716792,3.705427,46,55.79597,0.8897243,3.479025,27,51.17666,0.9899749,4.931736,27,64.69009,0.660401,6.240348,35,66.11622,0.6641604,4.808141,43
NEGATIVE,2370730,57.10657,0.8170426,3.756444,41,63.25937,0.60401,4.36224,41,49.19361,0.9937344,2.414724,41,56.63491,0.933584,3.385056,43,57.73963,0.8195488,3.65852,45,50.77235,0.991228,3.015187,28,59.14577,0.8696742,4.780824,38,56.38464,0.9636592,3.242348,39
NEGATIVE,2450152,57.15601,0.8120301,3.560107,27,68.51813,0.3947369,4.764282,40,63.88144,0.5601504,3.553943,31,66.24031,0.6265664,4.959267,32,58.03759,0.8095238,2.959169,30,82.79752,0.1854637,7.65902,33,70.7599,0.452381,5.642898,28,86.65811,0.160401,8.464314,33
NEGATIVE,2450445,58.19881,0.7769424,3.329132,30,61.00063,0.697995,2.908593,52,65.82917,0.4874687,4.606519,30,73.07295,0.39599,5.483928,40,69.69601,0.3132832,4.99918,32,66.78564,0.6027569,2.837742,43,72.44221,0.3947369,7.354108,25,64.27369,0.7418546,4.325134,39
NEGATIVE,2450563,69.89965,0.3233083,6.366484,27,72.54688,0.2894737,6.096434,21,61.73922,0.6729323,5.773408,24,78.51567,0.2756892,7.885903,29,67.51093,0.3897243,4.752517,31,83.01398,0.1804511,6.68589,27,71.20948,0.4323308,6.887764,27,77.97973,0.2932331,6.656924,27
NEGATIVE,2470114,56.97176,0.820802,3.199315,42,53.16463,0.9486216,4.020248,43,60.85324,0.7243108,5.196257,31,63.60211,0.7205514,5.707973,37,60.38873,0.6954888,3.974361,32,58.60943,0.8809524,3.878935,36,73.90135,0.3521303,6.042099,36,55.62535,0.981203,3.554484,34
NEGATIVE,2470142,74.5136,0.2305764,5.757296,40,80.96665,0.1466165,6.879245,31,77.90254,0.1591479,5.293471,45,79.91791,0.245614,4.45659,32,83.16936,0.08270676,5.727363,36,84.88232,0.1654135,11.23364,31,72.22462,0.4010025,3.857546,37,72.33125,0.4498747,4.544977,30
NEGATIVE,2470296,65.00694,0.4786967,5.666959,42,63.62477,0.5889724,4.552927,35,63.37321,0.5802005,4.068002,41,58.8266,0.8884712,3.147092,42,59.76701,0.7280702,3.600343,42,56.68694,0.9323308,3.969815,36,63.22881,0.7230576,3.770498,51,64.34087,0.7368421,4.648265,31
NEGATIVE,2470544,51.78516,0.9724311,3.283475,33,64.73252,0.537594,4.602605,39,64.4492,0.5438597,5.027544,35,68.95223,0.5313283,5.153481,44,62.46513,0.6052632,5.32609,26,63.76205,0.716792,4.817394,38,68.64749,0.5238096,5.13908,29,67.57732,0.6090226,5.358597,41
NEGATIVE,2470577,81.65948,0.1265664,5.367497,38,76.56281,0.2092732,5.777716,37,96.83496,0.04385965,6.701029,37,74.88255,0.3558897,6.040147,26,77.36221,0.1503759,4.690264,52,69.77862,0.4874687,3.97781,31,67.02919,0.5827067,2.92895,38,77.11037,0.3132832,5.502903,36
NEGATIVE,2480674,71.53941,0.2957394,5.381244,33,68.06355,0.406015,5.298753,36,70.52299,0.320802,8.037431,32,77.83176,0.2907268,6.036475,32,79.45408,0.122807,8.790067,26,73.80412,0.3759398,5.506118,36,80.43848,0.20802,5.583968,32,74.90782,0.3746867,5.592021,40
NEGATIVE,2490669,72.59056,0.2719298,5.858153,34,81.40467,0.141604,5.609042,35,68.20893,0.3897243,5.052256,27,82.76918,0.1942356,7.710023,32,70.88757,0.2769423,3.713442,57,84.31819,0.1679198,4.750283,32,64.18451,0.6867168,4.011606,33,77.29742,0.3070175,4.525778,37
NEGATIVE,2490730,81.83436,0.1240602,5.908874,35,95.12438,0.04887218,7.430576,42,68.15244,0.3934837,5.007403,34,112.4239,0.03508772,11.27036,28,72.32584,0.2481203,6.368319,33,89.03149,0.1190476,5.91415,35,121.112,0.0112782,13.13781,29,75.48233,0.3508772,5.42807,36
NEGATIVE,2510193,96.3938,0.04887218,7.91093,45,77.91596,0.1867168,6.436061,36,83.58694,0.112782,5.15506,49,96.60306,0.08646616,8.542638,38,72.46325,0.2443609,5.211291,32,97.2243,0.0689223,12.29639,26,92.0756,0.0839599,8.010206,35,146.8783,0.005012531,23.10939,31
NEGATIVE,2510639,55.96521,0.8634085,3.116495,32,58.75119,0.7932331,4.077087,39,57.71788,0.8258145,3.432365,39,63.74793,0.716792,4.290137,36,52.4581,0.9573935,2.871379,36,59.48478,0.8558897,4.559254,36,59.27885,0.8659148,3.233538,40,67.24088,0.6203008,4.28961,38
